School,School_Code,Professor_Name,Title,Department,Profile_URL,RMP_URL,Research_Areas,Tags
"School of Economic, Political and Policy Sciences",EPPS,Timothy Bray,"Director, Institute for Urban Policy Research | Professor of Practice of Public Policy and Political Economy",,https://profiles.utdallas.edu/timothy.bray,https://www.ratemyprofessors.com/search/professors/1273?q=Timothy%20Bray,,Criminology & Criminal Justice | Public and Nonprofit Management | Social Data Analytics and Research | Public Policy | Political Economy | Institute for Urban Policy Research | Statistical Inference | GIS | Program Evaluation | Mental Health Ally | political science
"School of Economic, Political and Policy Sciences",EPPS,Ronald Briggs,Professor Emeritus of Geography and Geospatial Information Sciences,,https://profiles.utdallas.edu/rbriggs,https://www.ratemyprofessors.com/search/professors/1273?q=Ronald%20Briggs,,Geospatial Information Science
"School of Economic, Political and Policy Sciences",EPPS,Thomas Brunell,Professor of Political Science,,https://profiles.utdallas.edu/tbrunell,https://www.ratemyprofessors.com/search/professors/1273?q=Thomas%20Brunell,,Political Science | Public Policy | elections | American politics | redistricting | US Congress
"School of Economic, Political and Policy Sciences",EPPS,"Alexander L. Burton, PhD",Assistant Professor,Criminology and Criminal Justice Program,https://profiles.utdallas.edu/alexander.burton,https://www.ratemyprofessors.com/search/professors/1273?q=Alexander%20L.%20Burton%2C%20PhD,,Criminology & Criminal Justice
"School of Economic, Political and Policy Sciences",EPPS,Anne M. Burton,Assistant Professor of Economics,,https://profiles.utdallas.edu/anne.burton,https://www.ratemyprofessors.com/search/professors/1273?q=Anne%20M.%20Burton,,Economics | health economics | public economics | economics of crime | risky health behaviors | externalities | spillovers
"School of Economic, Political and Policy Sciences",EPPS,Anthony Champagne,"Professor Emeritus of Economic, Political and Policy Sciences",,https://profiles.utdallas.edu/anthony.champagne1,https://www.ratemyprofessors.com/search/professors/1273?q=Anthony%20Champagne,,Political Science
"School of Economic, Political and Policy Sciences",EPPS,Bryan Chastain,Lecturer of Geospatial Information Sciences,,https://profiles.utdallas.edu/chastain,https://www.ratemyprofessors.com/search/professors/1273?q=Bryan%20Chastain,Geographic Information System | Geocomputation | Geovisualization,Geospatial Information Science
"School of Economic, Political and Policy Sciences",EPPS,Sivaram Cheruvu,Assistant Professor of Political Science,,https://profiles.utdallas.edu/sivaram.cheruvu,https://www.ratemyprofessors.com/search/professors/1273?q=Sivaram%20Cheruvu,,Political Science | Public Policy
"School of Economic, Political and Policy Sciences",EPPS,Yongwan Chun,Professor of Geospatial Information Sciences,,https://profiles.utdallas.edu/ywchun,https://www.ratemyprofessors.com/search/professors/1273?q=Yongwan%20Chun,Geographic Information System | Geocomputation | Geovisualization | Spatial statistics and spatial econometrics | Migration and migration modeling | Network autocorrelation,Geospatial Information Science | Sustainability
"School of Economic, Political and Policy Sciences",EPPS,Elías Cisneros,Assistant Professor of Political Economy and Sustainability,,https://profiles.utdallas.edu/elias.cisneros,https://www.ratemyprofessors.com/search/professors/1273?q=El%C3%ADas%20Cisneros,,Economics | Geospatial Information Science | Public Policy | Political Economy | Agricultural Applications | GIS | Conflict | political science | Sustainability
"School of Economic, Political and Policy Sciences",EPPS,Amanda D. Clark,"Assistant Professor of Instruction, Political Science",,https://profiles.utdallas.edu/amanda.clark,https://www.ratemyprofessors.com/search/professors/1273?q=Amanda%20D.%20Clark,,Political Science | Public Policy | Election administration | public administration | Democracy
"School of Economic, Political and Policy Sciences",EPPS,Rebecca Cordell,Assistant Professor of Political Science,,https://profiles.utdallas.edu/rebecca.cordell,https://www.ratemyprofessors.com/search/professors/1273?q=Rebecca%20Cordell,,Political Science
"School of Economic, Political and Policy Sciences",EPPS,Galen Dickey,Associate Professor of Instruction,Public Health & Sociology,https://profiles.utdallas.edu/galen.dickey-laprocido,https://www.ratemyprofessors.com/search/professors/1273?q=Galen%20Dickey,,Sociology | Public Health
"School of Economic, Political and Policy Sciences",EPPS,Paul F. Diehl,Ashbel Smith Professor Emeritus,,https://profiles.utdallas.edu/pdiehl,https://www.ratemyprofessors.com/search/professors/1273?q=Paul%20F.%20Diehl,,Political Science | Public Policy
"School of Economic, Political and Policy Sciences",EPPS,Douglas Dow,Clinical Professor,Honors College,https://profiles.utdallas.edu/douglas.dow,https://www.ratemyprofessors.com/search/professors/1273?q=Douglas%20Dow,,Political Science | Public Policy
"School of Economic, Political and Policy Sciences",EPPS,Lloyd Dumas,Professor Emeritus of Public Policy and Political Economy,,https://profiles.utdallas.edu/lloyd.dumas,https://www.ratemyprofessors.com/search/professors/1273?q=Lloyd%20Dumas,national and international security | terrorism | technological disaster | code of ethics for international economic development advisors and consultants | global climate change | economic transition | economic development | military spending | conversion of military-oriented facilities and workforces to civilian activity,Public Policy | Political Economy
"School of Economic, Political and Policy Sciences",EPPS,Jared F. Edgerton,"Assistant Professor in the School of Economic, Political & Policy Studies",,https://profiles.utdallas.edu/jared.edgerton,https://www.ratemyprofessors.com/search/professors/1273?q=Jared%20F.%20Edgerton,,Terrorism | Machine learning | Network science | Data science | Conflict | International security | Civil war
"School of Economic, Political and Policy Sciences",EPPS,Euel Elliott,"Professor of Political Science, Public Policy and Political Economy",,https://profiles.utdallas.edu/euel.elliott,https://www.ratemyprofessors.com/search/professors/1273?q=Euel%20Elliott,,Political Science | Social Data Analytics and Research | Public Policy | Political Economy
"School of Economic, Political and Policy Sciences",EPPS,Brenda Gambol,Assistant Professor of Sociology,,https://profiles.utdallas.edu/brenda.gambolgavigan,https://www.ratemyprofessors.com/search/professors/1273?q=Brenda%20Gambol,,Sociology | Second-Generation Asian Americans | Immigration | Qualitative Methods
"School of Economic, Political and Policy Sciences",EPPS,Jess Garcia,Visiting Assistant Professor,Criminology,https://profiles.utdallas.edu/jessica.garcia,https://www.ratemyprofessors.com/search/professors/1273?q=Jess%20Garcia,,Criminology & Criminal Justice
"School of Economic, Political and Policy Sciences",EPPS,Dr. Wayne Gearey,Lecturer of Geospatial Information Sciences,,https://profiles.utdallas.edu/wayne.gearey,https://www.ratemyprofessors.com/search/professors/1273?q=Dr.%20Wayne%20Gearey,,Geospatial Information Science | Site Selection | Labor Economics
"School of Economic, Political and Policy Sciences",EPPS,Ryan Getty,Associate Professor of Practice,,https://profiles.utdallas.edu/ryan.getty,https://www.ratemyprofessors.com/search/professors/1273?q=Ryan%20Getty,,Criminology & Criminal Justice | Stats and Research Design | Policing Issues | Program Evaluation
"School of Economic, Political and Policy Sciences",EPPS,Seth Giertz,Associate Professor of Economics,,https://profiles.utdallas.edu/seth.giertz,https://www.ratemyprofessors.com/search/professors/1273?q=Seth%20Giertz,,Economics
"School of Economic, Political and Policy Sciences",EPPS,Eugenia Gorina,Associate Professor of Public and Nonprofit Management,,https://profiles.utdallas.edu/egorina,https://www.ratemyprofessors.com/search/professors/1273?q=Eugenia%20Gorina,,Political Science | Public and Nonprofit Management | Public Policy | Sustainability
"School of Economic, Political and Policy Sciences",EPPS,Camilo Granados,Assistant Professor of Economics,,https://profiles.utdallas.edu/camilo.granados,https://www.ratemyprofessors.com/search/professors/1273?q=Camilo%20Granados,,Economics | International Macroeconomics | international finance | macroeconomics
"School of Economic, Political and Policy Sciences",EPPS,Thomas Gray,Associate Professor of Political Science,,https://profiles.utdallas.edu/thomas.gray1,https://www.ratemyprofessors.com/search/professors/1273?q=Thomas%20Gray,,Political Science | Public Policy | Political Economy
"School of Economic, Political and Policy Sciences",EPPS,Daniel Griffith,Ashbel Smith Professor Emeritus,,https://profiles.utdallas.edu/dagriffith,https://www.ratemyprofessors.com/search/professors/1273?q=Daniel%20Griffith,spatial statistics; quantitative/urban/economic geography; applied statistics & statistical consulting; research proposal design,Geospatial Information Science
"School of Economic, Political and Policy Sciences",EPPS,William Grover,Associate Professor of Instruction,,https://profiles.utdallas.edu/william.grover,https://www.ratemyprofessors.com/search/professors/1273?q=William%20Grover,,Economics
"School of Economic, Political and Policy Sciences",EPPS,Edward J. Harpham,Professor Emeritus of Political Science,,https://profiles.utdallas.edu/edward.harpham,https://www.ratemyprofessors.com/search/professors/1273?q=Edward%20J.%20Harpham,,Political Science | Public Policy
"School of Economic, Political and Policy Sciences",EPPS,James Harrington,Associate Dean of Undergraduate Education (EPPS) | Associate Professor of Public and Nonprofit Management,,https://profiles.utdallas.edu/james.harrington,https://www.ratemyprofessors.com/search/professors/1273?q=James%20Harrington,,Public and Nonprofit Management | Sustainability
"School of Economic, Political and Policy Sciences",EPPS,Jonas Hedlund,Associate Professor of Economics,,https://profiles.utdallas.edu/jonas.hedlund,https://www.ratemyprofessors.com/search/professors/1273?q=Jonas%20Hedlund,,Economics
"School of Economic, Political and Policy Sciences",EPPS,Donald Hicks,Professor Emeritus of Public Policy and Political Economy,,https://profiles.utdallas.edu/donald.hicks,https://www.ratemyprofessors.com/search/professors/1273?q=Donald%20Hicks,,Public Policy | Political Economy
"School of Economic, Political and Policy Sciences",EPPS,Karl Ho,Professor of Instruction,,https://profiles.utdallas.edu/kyho,https://www.ratemyprofessors.com/search/professors/1273?q=Karl%20Ho,,Political Science | Social Data Analytics and Research | Public Policy | Political Economy | China | Taiwan | Hong Kong
"School of Economic, Political and Policy Sciences",EPPS,Jennifer Holmes,"Dean & Lloyd V. Berkner Professor, School of Economic, Political and Policy Sciences",,https://profiles.utdallas.edu/jennifer.holmes1,https://www.ratemyprofessors.com/search/professors/1273?q=Jennifer%20Holmes,,Political Science | Public Policy | Political Economy | Terrorism | Development | Latin America | LATS | political violence | Colombia
"School of Economic, Political and Policy Sciences",EPPS,Scott Horn,Lecturer I,Geography & Geospatial Science,https://profiles.utdallas.edu/scott.horn,https://www.ratemyprofessors.com/search/professors/1273?q=Scott%20Horn,,
"School of Economic, Political and Policy Sciences",EPPS,Luba Ketsler,Associate Professor of Instruction,,https://profiles.utdallas.edu/luba.ketsler,https://www.ratemyprofessors.com/search/professors/1273?q=Luba%20Ketsler,,Economics
"School of Economic, Political and Policy Sciences",EPPS,L. Douglas Kiel,Emeritus Professor of Public and Nonprofit Management,,https://profiles.utdallas.edu/lowell.kiel,https://www.ratemyprofessors.com/search/professors/1273?q=L.%20Douglas%20Kiel,"General Public Administration/Management | Leadership and Leadership Development | Process Improvement and Quality Improvement | Decision-Making/Optimization | Change Management | Executive Training Education | Neuroscience and Leadership/Management | Classes across the MPA curriculum. Currently teaching PhD level classes in Leadership, Change Management and Decision-Making.",Public and Nonprofit Management
"School of Economic, Political and Policy Sciences",EPPS,Dohyeong Kim,"Senior Associate Dean of Graduate Education | Robert E. Holmes Jr. Professor of Public Policy, GIS & Social Data Analytics",,https://profiles.utdallas.edu/dohyeong.kim,https://www.ratemyprofessors.com/search/professors/1273?q=Dohyeong%20Kim,,Geospatial Information Science | Social Data Analytics and Research | Public Policy | Global Health | Big Data Analytics | Environment and Sustainability | Emergency Management and Safety
